CaseID,Activity,Timestamp,Probability,initTime,sysTime,Diff,Start time 05/11/2021 15:52:18,,,from,3899,G2,G3899,0.462288353,,,Autocalculated average
187,a,11/29/2016 0:31,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
185,d,11/29/2016 0:31,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
186,d,11/29/2016 0:31,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
185,b,11/29/2016 0:32,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
186,b,11/29/2016 0:32,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
187,d,11/29/2016 0:32,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
185,b,11/29/2016 0:32,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
186,b,11/29/2016 0:32,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
188,a,11/29/2016 0:34,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
187,b,11/29/2016 0:33,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
189,a,11/29/2016 0:34,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
188,d,11/29/2016 0:35,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
189,d,11/29/2016 0:35,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
188,d,11/29/2016 0:35,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
189,d,11/29/2016 0:35,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
188,b,11/29/2016 0:36,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
189,b,11/29/2016 0:36,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
190,a,11/29/2016 0:36,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
191,a,11/29/2016 0:36,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
190,d,11/29/2016 0:37,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
191,d,11/29/2016 0:37,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
188,b,11/29/2016 0:36,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
189,b,11/29/2016 0:36,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
190,d,11/29/2016 0:37,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
191,d,11/29/2016 0:37,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
192,a,11/29/2016 0:38,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
190,b,11/29/2016 0:38,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
191,b,11/29/2016 0:38,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
193,a,11/29/2016 0:39,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
194,a,11/29/2016 0:39,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
193,d,11/29/2016 0:40,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
194,d,11/29/2016 0:40,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
192,d,11/29/2016 0:39,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
195,a,11/29/2016 0:40,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
193,d,11/29/2016 0:40,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
194,d,11/29/2016 0:40,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
193,b,11/29/2016 0:41,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
194,b,11/29/2016 0:41,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
192,b,11/29/2016 0:40,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
190,c,11/29/2016 0:40,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
191,c,11/29/2016 0:40,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
196,a,11/29/2016 0:41,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
197,a,11/29/2016 0:41,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
195,d,11/29/2016 0:41,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
193,b,11/29/2016 0:41,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
194,b,11/29/2016 0:41,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
198,a,11/29/2016 0:42,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
199,a,11/29/2016 0:42,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
198,d,11/29/2016 0:43,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
199,d,11/29/2016 0:43,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
196,d,11/29/2016 0:42,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
195,b,11/29/2016 0:42,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
200,a,11/29/2016 0:43,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
198,d,11/29/2016 0:43,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
199,d,11/29/2016 0:43,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
198,b,11/29/2016 0:44,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
199,b,11/29/2016 0:44,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
196,b,11/29/2016 0:43,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
201,a,11/29/2016 0:44,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
202,a,11/29/2016 0:44,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
203,a,11/29/2016 0:45,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
200,d,11/29/2016 0:44,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
198,b,11/29/2016 0:44,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
199,b,11/29/2016 0:44,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
195,c,11/29/2016 0:44,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
204,a,11/29/2016 0:45,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
205,a,11/29/2016 0:45,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
203,d,11/29/2016 0:46,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
204,d,11/29/2016 0:46,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
205,d,11/29/2016 0:46,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
200,b,11/29/2016 0:45,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
206,a,11/29/2016 0:46,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
207,a,11/29/2016 0:46,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
208,a,11/29/2016 0:46,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
203,d,11/29/2016 0:46,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
204,d,11/29/2016 0:46,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
205,d,11/29/2016 0:46,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
203,b,11/29/2016 0:47,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
204,b,11/29/2016 0:47,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
205,b,11/29/2016 0:47,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
209,a,11/29/2016 0:47,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
206,d,11/29/2016 0:47,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
207,d,11/29/2016 0:47,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
208,d,11/29/2016 0:47,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
203,b,11/29/2016 0:47,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
204,b,11/29/2016 0:47,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
205,b,11/29/2016 0:47,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
209,d,11/29/2016 0:48,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
206,b,11/29/2016 0:48,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
207,b,11/29/2016 0:48,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
208,b,11/29/2016 0:48,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
209,b,11/29/2016 0:49,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
210,a,11/29/2016 0:50,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
210,d,11/29/2016 0:51,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
206,c,11/29/2016 0:50,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
207,c,11/29/2016 0:50,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
208,c,11/29/2016 0:50,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
210,d,11/29/2016 0:51,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
210,b,11/29/2016 0:52,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
211,a,11/29/2016 0:53,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
212,a,11/29/2016 0:53,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
211,d,11/29/2016 0:54,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
212,d,11/29/2016 0:54,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
210,c,11/29/2016 0:54,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
213,a,11/29/2016 0:55,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
211,b,11/29/2016 0:55,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
212,b,11/29/2016 0:55,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
213,d,11/29/2016 0:56,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
213,b,11/29/2016 0:57,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
211,c,11/29/2016 0:57,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
212,c,11/29/2016 0:57,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
214,a,11/29/2016 0:59,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
214,d,11/29/2016 1:00,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
214,d,11/29/2016 1:00,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
214,b,11/29/2016 1:01,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
215,a,11/29/2016 1:01,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
214,b,11/29/2016 1:01,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
216,a,11/29/2016 1:02,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
216,d,11/29/2016 1:03,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
215,d,11/29/2016 1:02,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
217,a,11/29/2016 1:03,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
216,d,11/29/2016 1:03,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
216,b,11/29/2016 1:04,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
215,b,11/29/2016 1:03,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
214,c,11/29/2016 1:03,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
218,a,11/29/2016 1:04,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
217,d,11/29/2016 1:04,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
216,b,11/29/2016 1:04,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
219,a,11/29/2016 1:05,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
219,d,11/29/2016 1:06,1,1.62074E+12,1.62074E+12,2,,,,,,,,,,,
218,d,11/29/2016 1:05,1,1.62074E+12,1.62074E+12,2,,,,,,,,,,,
217,b,11/29/2016 1:05,1,1.62074E+12,1.62074E+12,2,,,,,,,,,,,
220,a,11/29/2016 1:06,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
219,d,11/29/2016 1:06,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
219,b,11/29/2016 1:07,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
218,b,11/29/2016 1:06,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
220,d,11/29/2016 1:07,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
219,b,11/29/2016 1:07,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
217,c,11/29/2016 1:07,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
221,a,11/29/2016 1:08,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
222,a,11/29/2016 1:08,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
221,d,11/29/2016 1:09,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
222,d,11/29/2016 1:09,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
220,b,11/29/2016 1:08,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
221,d,11/29/2016 1:09,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
222,d,11/29/2016 1:09,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
221,b,11/29/2016 1:10,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
222,b,11/29/2016 1:10,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
223,a,11/29/2016 1:10,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
224,a,11/29/2016 1:11,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
221,b,11/29/2016 1:10,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
222,b,11/29/2016 1:10,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
225,a,11/29/2016 1:11,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
226,a,11/29/2016 1:11,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
227,a,11/29/2016 1:11,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
224,d,11/29/2016 1:12,0.25,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
225,d,11/29/2016 1:12,0.25,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
226,d,11/29/2016 1:12,0.25,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
224,d,11/29/2016 1:12,0.25,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
225,d,11/29/2016 1:12,0.25,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
226,d,11/29/2016 1:12,0.25,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
224,b,11/29/2016 1:13,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
225,b,11/29/2016 1:13,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
226,b,11/29/2016 1:13,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
221,c,11/29/2016 1:12,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
222,c,11/29/2016 1:12,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
224,b,11/29/2016 1:13,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
225,b,11/29/2016 1:13,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
226,b,11/29/2016 1:13,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
228,a,11/29/2016 1:14,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
228,d,11/29/2016 1:15,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
228,d,11/29/2016 1:15,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
228,b,11/29/2016 1:16,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
224,c,11/29/2016 1:15,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
225,c,11/29/2016 1:15,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
226,c,11/29/2016 1:15,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
228,b,11/29/2016 1:16,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
228,c,11/29/2016 1:18,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
229,a,11/29/2016 1:18,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
228,c,11/29/2016 1:18,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
229,d,11/29/2016 1:19,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
230,a,11/29/2016 1:20,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
231,a,11/29/2016 1:20,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
230,d,11/29/2016 1:21,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
231,d,11/29/2016 1:21,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
229,b,11/29/2016 1:20,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
232,a,11/29/2016 1:21,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
233,a,11/29/2016 1:21,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
230,d,11/29/2016 1:21,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
231,d,11/29/2016 1:21,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
230,b,11/29/2016 1:22,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
231,b,11/29/2016 1:22,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
232,d,11/29/2016 1:22,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
233,d,11/29/2016 1:22,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
230,b,11/29/2016 1:22,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
231,b,11/29/2016 1:22,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
229,c,11/29/2016 1:22,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
234,a,11/29/2016 1:23,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
235,a,11/29/2016 1:23,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
236,a,11/29/2016 1:23,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
234,d,11/29/2016 1:24,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
235,d,11/29/2016 1:24,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
236,d,11/29/2016 1:24,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
232,b,11/29/2016 1:23,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
233,b,11/29/2016 1:23,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
234,d,11/29/2016 1:24,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
235,d,11/29/2016 1:24,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
236,d,11/29/2016 1:24,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
234,b,11/29/2016 1:25,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
235,b,11/29/2016 1:25,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
236,b,11/29/2016 1:25,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
230,c,11/29/2016 1:24,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
231,c,11/29/2016 1:24,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
237,a,11/29/2016 1:25,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
234,b,11/29/2016 1:25,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
235,b,11/29/2016 1:25,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
236,b,11/29/2016 1:25,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
237,d,11/29/2016 1:26,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
237,b,11/29/2016 1:27,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
234,c,11/29/2016 1:27,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
235,c,11/29/2016 1:27,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
236,c,11/29/2016 1:27,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
237,c,11/29/2016 1:29,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
238,a,11/29/2016 1:31,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
238,d,11/29/2016 1:32,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
238,b,11/29/2016 1:33,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
239,a,11/29/2016 1:35,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
240,a,11/29/2016 1:35,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
239,d,11/29/2016 1:36,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
240,d,11/29/2016 1:36,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
241,a,11/29/2016 1:36,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
239,d,11/29/2016 1:36,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
240,d,11/29/2016 1:36,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
239,b,11/29/2016 1:37,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
240,b,11/29/2016 1:37,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
241,d,11/29/2016 1:37,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
239,b,11/29/2016 1:37,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
240,b,11/29/2016 1:37,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
242,a,11/29/2016 1:38,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
242,d,11/29/2016 1:39,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
241,b,11/29/2016 1:38,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
243,a,11/29/2016 1:39,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
242,d,11/29/2016 1:39,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
242,b,11/29/2016 1:40,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
239,c,11/29/2016 1:39,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
240,c,11/29/2016 1:39,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
244,a,11/29/2016 1:40,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
245,a,11/29/2016 1:41,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
243,d,11/29/2016 1:40,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
242,b,11/29/2016 1:40,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
246,a,11/29/2016 1:41,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
247,a,11/29/2016 1:41,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
248,a,11/29/2016 1:41,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
245,d,11/29/2016 1:42,0.25,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
246,d,11/29/2016 1:42,0.25,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
247,d,11/29/2016 1:42,0.25,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
243,b,11/29/2016 1:41,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
249,a,11/29/2016 1:42,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
245,d,11/29/2016 1:42,0.25,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
246,d,11/29/2016 1:42,0.25,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
247,d,11/29/2016 1:42,0.25,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
245,b,11/29/2016 1:43,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
246,b,11/29/2016 1:43,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
247,b,11/29/2016 1:43,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
250,a,11/29/2016 1:43,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
249,d,11/29/2016 1:43,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
245,b,11/29/2016 1:43,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
246,b,11/29/2016 1:43,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
247,b,11/29/2016 1:43,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
251,a,11/29/2016 1:44,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
252,a,11/29/2016 1:44,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
250,d,11/29/2016 1:44,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
249,b,11/29/2016 1:44,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
245,c,11/29/2016 1:45,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
246,c,11/29/2016 1:45,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
247,c,11/29/2016 1:45,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
251,d,11/29/2016 1:45,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
252,d,11/29/2016 1:45,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
250,b,11/29/2016 1:45,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
245,c,11/29/2016 1:45,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
246,c,11/29/2016 1:45,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
247,c,11/29/2016 1:45,0.333333333,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
253,a,11/29/2016 1:46,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
251,b,11/29/2016 1:46,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
252,b,11/29/2016 1:46,0.5,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
249,c,11/29/2016 1:46,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
254,a,11/29/2016 1:47,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
255,a,11/29/2016 1:47,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
256,a,11/29/2016 1:47,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
257,a,11/29/2016 1:47,1,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
254,d,11/29/2016 1:48,0.25,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
255,d,11/29/2016 1:48,0.25,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
256,d,11/29/2016 1:48,0.25,1.62074E+12,1.62074E+12,0,,,,,,,,,,,
