Name,Pid,CPU,Thd,Hnd,Priv,CPU Time,Elapsed Time,Delta,Delta2,,,from,1101,,,,,,Autocalculated average
eclipse,27720,0,80,1497,770180,05:36.4,20:28.4,0,770180,,,,,,,,,,
eclipse,27720,0,80,1497,770180,05:36.4,20:29.6,0,770180,,,,,,,,,,
eclipse,27720,0,80,1497,770180,05:36.4,20:30.8,0,770180,,,,,,,,,,
eclipse,27720,0,80,1497,770180,05:36.4,20:32.0,0,770180,,,,,,,,,,
eclipse,27720,0,80,1497,770180,05:36.4,20:33.3,0,770180,,,,,,,,,,
eclipse,27720,0,80,1497,770180,05:36.4,20:34.5,0,770180,,,,,,,,,,
eclipse,27720,0,80,1497,770180,05:36.4,20:35.7,0,770180,,,,,,,,,,
eclipse,27720,0,80,1497,770180,05:36.4,20:37.0,0,770180,,,,,,,,,,
eclipse,27720,0,80,1497,770180,05:36.4,20:38.2,0,770180,,,,,,,,,,
eclipse,27720,0,80,1497,770180,05:36.4,20:39.4,0,770180,,,,,,,,,,
eclipse,27720,0,80,1497,770180,05:36.4,20:40.6,0,770180,,,,,,,,,,
eclipse,27720,0,80,1497,770180,05:36.4,20:41.8,0,770180,,,,,,,,,,
eclipse,27720,0,80,1497,770180,05:36.4,20:43.1,0,770180,,,,,,,,,,
eclipse,27720,0,80,1497,770180,05:36.4,20:44.3,0,770180,,,,,,,,,,
eclipse,27720,0,80,1497,770180,05:36.4,20:45.5,0,770180,,,,,,,,,,
eclipse,27720,0,80,1497,770180,05:36.4,20:46.7,0,770180,,,,,,,,,,
eclipse,27720,0,80,1497,770180,05:36.4,20:47.9,0,770180,,,,,,,,,,
eclipse,27720,0,80,1497,770180,05:36.4,20:49.2,0,770180,,,,,,,,,,
eclipse,27720,0,80,1497,770180,05:36.4,20:50.4,0,770180,,,,,,,,,,
eclipse,27720,0,80,1497,770180,05:36.4,20:51.6,0,770180,,,,,,,,,,
eclipse,27720,0,80,1497,770180,05:36.4,20:52.8,0,770180,,,,,,,,,,
eclipse,27720,0,80,1497,770180,05:36.4,20:54.0,0,770180,,,,,,,,,,
eclipse,27720,0,80,1497,770180,05:36.4,20:55.2,0,770180,,,,,,,,,,
eclipse,27720,0,80,1497,770180,05:36.4,20:56.5,0,770180,,,,,,,,,,
eclipse,27720,0,80,1497,770180,05:36.4,20:57.7,0,770180,,,,,,,,,,
eclipse,27720,0,80,1497,770180,05:36.4,20:58.9,0,770180,,,,,,,,,,
eclipse,27720,0,80,1497,770180,05:36.4,21:00.1,0,770180,,,,,,,,,,
eclipse,27720,0,80,1497,770180,05:36.4,21:01.3,0,770180,,,,,,,,,,
eclipse,27720,0,80,1497,770180,05:36.4,21:02.6,0,770180,,,,,,,,,,
eclipse,27720,0,80,1497,770180,05:36.4,21:03.8,0,770180,,,,,,,,,,
eclipse,27720,0,79,1493,770112,05:36.4,21:05.0,-68,770112,,,,,,,,,,
eclipse,27720,0,79,1493,770112,05:36.4,21:06.2,0,770112,,,,,,,,,,
eclipse,27720,0,79,1493,770112,05:36.4,21:07.5,0,770112,,,,,,,,,,
eclipse,27720,0,79,1493,770112,05:36.4,21:08.7,0,770112,,,,,,,,,,
eclipse,27720,0,79,1493,770112,05:36.4,21:09.9,0,770112,,,,,,,,,,
eclipse,27720,0,79,1493,770112,05:36.4,21:11.1,0,770112,,,,,,,,,,
eclipse,27720,0,79,1493,770112,05:36.4,21:12.3,0,770112,,,,,,,,,,
eclipse,27720,0,79,1493,770112,05:36.4,21:13.5,0,770112,,,,,,,,,,
eclipse,27720,0,79,1493,770112,05:36.4,21:14.7,0,770112,,,,,,,,,,
eclipse,27720,0,79,1493,770112,05:36.4,21:16.0,0,770112,,,,,,,,,,
eclipse,27720,0,79,1493,770112,05:36.4,21:17.2,0,770112,,,,,,,,,,
eclipse,27720,0,79,1493,770112,05:36.4,21:18.4,0,770112,,,,,,,,,,
eclipse,27720,0,78,1489,770028,05:36.4,21:19.6,-84,770028,,,,,,,,,,
eclipse,27720,0,78,1489,770028,05:36.4,21:20.8,0,770028,,,,,,,,,,
eclipse,27720,0,78,1489,770028,05:36.4,21:22.1,0,770028,,,,,,,,,,
eclipse,27720,0,78,1489,770028,05:36.4,21:23.3,0,770028,,,,,,,,,,
eclipse,27720,0,78,1489,770028,05:36.4,21:24.5,0,770028,,,,,,,,,,
eclipse,27720,0,78,1489,770028,05:36.4,21:25.7,0,770028,,,,,,,,,,
eclipse,27720,0,78,1489,770028,05:36.4,21:26.9,0,770028,,,,,,,,,,
eclipse,27720,0,78,1489,770028,05:36.4,21:28.1,0,770028,,,,,,,,,,
eclipse,27720,0,79,1491,770096,05:36.4,21:29.4,68,770096,,,,,,,,,,
eclipse,27720,0,79,1491,770096,05:36.4,21:30.6,0,770096,,,,,,,,,,
eclipse,27720,0,79,1491,770096,05:36.4,21:31.8,0,770096,,,,,,,,,,
eclipse,27720,0,79,1491,770096,05:36.4,21:33.0,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,21:34.2,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,21:35.5,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,21:36.7,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,21:37.9,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,21:39.1,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,21:40.3,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,21:41.6,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,21:42.8,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,21:44.0,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,21:45.2,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,21:46.4,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,21:47.6,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,21:48.9,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,21:50.1,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,21:51.3,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,21:52.5,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,21:53.7,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,21:55.0,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,21:56.2,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,21:57.4,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,21:58.6,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,21:59.9,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,22:01.1,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,22:02.3,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,22:03.5,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,22:04.7,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,22:05.9,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,22:07.2,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,22:08.4,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,22:09.6,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,22:10.8,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,22:12.1,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,22:13.3,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,22:14.5,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,22:15.7,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,22:16.9,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,22:18.1,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,22:19.3,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,22:20.6,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,22:21.8,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,22:23.0,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,22:24.2,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,22:25.5,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,22:26.7,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,22:27.9,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,22:29.1,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,22:30.3,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,22:31.5,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,22:32.8,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,22:34.0,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,22:35.2,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,22:36.4,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,22:37.7,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,22:38.9,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,22:40.1,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,22:41.3,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,22:42.5,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,22:43.7,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,22:45.0,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,22:46.2,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,22:47.4,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,22:48.6,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,22:49.8,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,22:51.1,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,22:52.3,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,22:53.5,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,22:54.7,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,22:56.0,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,22:57.2,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,22:58.4,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,22:59.6,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,23:00.8,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,23:02.0,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,23:03.3,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,23:04.5,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,23:05.7,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,23:06.9,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,23:08.2,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,23:09.4,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,23:10.6,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,23:11.8,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,23:13.0,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,23:14.2,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,23:15.5,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,23:16.7,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,23:17.9,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,23:19.1,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,23:20.3,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,23:21.6,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,23:22.8,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,23:24.0,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,23:25.2,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,23:26.4,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,23:27.6,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,23:28.9,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,23:30.1,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,23:31.3,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,23:32.5,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,23:33.7,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,23:34.9,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,23:36.2,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,23:37.4,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,23:38.6,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,23:39.8,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,23:41.0,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,23:42.3,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,23:43.5,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,23:44.7,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,23:45.9,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,23:47.1,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,23:48.4,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,23:49.6,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.4,23:50.8,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,23:52.0,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,23:53.3,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,23:54.5,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,23:55.7,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,23:56.9,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,23:58.1,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,23:59.3,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,24:00.6,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,24:01.8,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,24:03.0,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,24:04.2,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,24:05.5,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,24:06.7,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,24:07.9,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,24:09.1,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,24:10.3,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,24:11.6,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,24:12.8,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,24:14.0,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,24:15.2,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,24:16.4,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,24:17.6,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,24:18.9,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,24:20.1,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,24:21.3,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,24:22.5,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,24:23.7,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,24:24.9,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,24:26.1,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,24:27.3,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,24:28.6,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,24:29.8,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,24:31.0,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,24:32.2,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,24:33.4,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,24:34.7,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,24:35.9,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,24:37.1,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,24:38.3,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,24:39.6,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,24:40.8,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,24:42.0,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,24:43.2,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,24:44.5,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,24:45.7,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,24:46.9,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,24:48.1,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,24:49.3,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,24:50.5,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,24:51.8,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,24:53.0,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,24:54.2,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,24:55.4,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,24:56.6,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,24:57.8,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,24:59.0,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,25:00.2,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,25:01.4,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,25:02.6,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,25:03.8,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,25:05.1,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,25:06.3,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,25:07.5,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,25:08.7,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,25:09.9,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,25:11.1,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,25:12.4,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,25:13.6,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,25:14.8,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,25:16.0,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,25:17.2,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,25:18.4,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,25:19.7,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,25:20.9,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,25:22.1,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,25:23.3,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,25:24.5,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,25:25.7,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,25:26.9,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,25:28.1,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,25:29.4,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,25:30.6,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,25:31.8,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,25:33.0,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,25:34.2,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,25:35.4,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,25:36.6,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,25:37.9,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,25:39.1,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,25:40.3,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,25:41.5,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,25:42.7,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,25:43.9,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,25:45.1,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,25:46.3,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,25:47.5,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,25:48.8,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,25:50.0,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,25:51.2,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,25:52.4,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,25:53.6,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,25:54.9,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,25:56.1,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,25:57.3,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,25:58.5,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,25:59.7,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,26:00.9,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,26:02.1,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,26:03.4,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,26:04.6,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,26:05.8,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,26:07.0,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,26:08.2,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,26:09.4,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,26:10.6,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,26:11.9,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,26:13.1,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,26:14.3,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,26:15.5,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,26:16.7,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,26:17.9,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,26:19.2,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,26:20.4,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,26:21.6,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,26:22.8,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,26:24.1,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,26:25.3,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,26:26.5,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,26:27.7,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,26:29.0,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,26:30.2,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,26:31.4,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,26:32.6,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,26:33.8,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,26:35.0,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,26:36.3,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,26:37.5,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,26:38.7,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,26:39.9,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,26:41.1,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,26:42.3,0,770096,,,,,,,,,,
eclipse,27720,0,79,1493,770096,05:36.5,26:43.5,0,770096,,,,,,,,,,
