Timestamp,Activity,EventID
12/13/2010 12:54:00,t10 determine necessity to stop indication,876
12/13/2010 12:55:00,t02 check confirmation of receipt,877
12/13/2010 12:56:00,t04 determine confirmation of receipt,878
12/13/2010 12:56:00,t05 print and send confirmation of receipt,879
12/13/2010 13:03:00,confirmation of receipt,880
12/13/2010 13:03:00,t02 check confirmation of receipt,881
12/13/2010 13:04:00,t04 determine confirmation of receipt,882
12/13/2010 13:04:00,t05 print and send confirmation of receipt,883
12/13/2010 13:05:00,t06 determine necessity of stop advice,884
12/13/2010 13:05:00,t10 determine necessity to stop indication,885
12/13/2010 13:39:00,confirmation of receipt,886
12/13/2010 13:39:00,t06 determine necessity of stop advice,887
12/13/2010 13:51:00,t02 check confirmation of receipt,888
12/13/2010 13:51:00,t04 determine confirmation of receipt,889
12/13/2010 13:51:00,t06 determine necessity of stop advice,890
12/13/2010 13:52:00,t05 print and send confirmation of receipt,891
12/13/2010 13:52:00,t07-1 draft intern advice aspect 1,892
12/13/2010 13:53:00,t10 determine necessity to stop indication,893
12/13/2010 13:53:00,t07-4 draft internal advice to hold for type 4,894
12/13/2010 13:55:00,t06 determine necessity of stop advice,895
12/13/2010 13:55:00,t10 determine necessity to stop indication,896
12/13/2010 14:18:00,t04 determine confirmation of receipt,897
12/13/2010 14:18:00,t05 print and send confirmation of receipt,898
12/13/2010 14:29:00,t06 determine necessity of stop advice,899
12/13/2010 14:59:00,confirmation of receipt,900
12/13/2010 14:59:00,t02 check confirmation of receipt,901
12/13/2010 15:00:00,t04 determine confirmation of receipt,902
12/13/2010 15:00:00,t06 determine necessity of stop advice,903
12/13/2010 15:01:00,t05 print and send confirmation of receipt,904
12/13/2010 15:01:00,t10 determine necessity to stop indication,905
12/13/2010 15:12:00,confirmation of receipt,906
12/13/2010 15:13:00,t06 determine necessity of stop advice,907
12/13/2010 15:14:00,t02 check confirmation of receipt,908
12/13/2010 15:14:00,t04 determine confirmation of receipt,909
12/13/2010 15:15:00,t05 print and send confirmation of receipt,910
12/13/2010 15:40:00,confirmation of receipt,911
12/13/2010 15:41:00,t06 determine necessity of stop advice,912
12/13/2010 16:25:00,t10 determine necessity to stop indication,913
12/13/2010 16:43:00,t04 determine confirmation of receipt,914
12/13/2010 17:35:00,t05 print and send confirmation of receipt,915
12/13/2010 17:38:00,t10 determine necessity to stop indication,916
12/14/2010 09:30:00,t05 print and send confirmation of receipt,917
12/14/2010 09:48:00,t02 check confirmation of receipt,918
12/14/2010 10:32:00,t10 determine necessity to stop indication,919
12/14/2010 10:34:00,t04 determine confirmation of receipt,920
12/14/2010 10:58:00,confirmation of receipt,921
12/14/2010 11:00:00,t02 check confirmation of receipt,922
12/14/2010 11:02:00,t06 determine necessity of stop advice,923
12/14/2010 11:02:00,confirmation of receipt,924
12/14/2010 11:03:00,t06 determine necessity of stop advice,925
12/14/2010 11:04:00,t10 determine necessity to stop indication,926
12/14/2010 11:04:00,t10 determine necessity to stop indication,927
12/14/2010 11:08:00,t16 report reasons to hold request,928
12/14/2010 11:09:00,t17 check report y to stop indication,929
12/14/2010 11:09:00,t19 determine report y to stop indication,930
12/14/2010 11:10:00,t20 print report y to stop indication,931
12/14/2010 11:10:00,confirmation of receipt,932
12/14/2010 12:31:00,confirmation of receipt,933
12/14/2010 12:31:00,t02 check confirmation of receipt,934
12/14/2010 12:32:00,t06 determine necessity of stop advice,935
12/14/2010 12:32:00,t10 determine necessity to stop indication,936
12/14/2010 12:58:00,confirmation of receipt,937
12/14/2010 12:58:00,t02 check confirmation of receipt,938
12/14/2010 13:03:00,t06 determine necessity of stop advice,939
12/14/2010 13:06:00,t10 determine necessity to stop indication,940
12/14/2010 13:24:00,confirmation of receipt,941
12/14/2010 13:24:00,t02 check confirmation of receipt,942
12/14/2010 13:25:00,t06 determine necessity of stop advice,943
12/14/2010 13:26:00,t10 determine necessity to stop indication,944
12/14/2010 13:50:00,confirmation of receipt,945
12/14/2010 13:51:00,t02 check confirmation of receipt,946
12/14/2010 14:05:00,t05 print and send confirmation of receipt,947
12/14/2010 14:49:00,t05 print and send confirmation of receipt,948
12/14/2010 14:53:00,t05 print and send confirmation of receipt,949
12/14/2010 15:18:00,confirmation of receipt,950
12/14/2010 15:19:00,t06 determine necessity of stop advice,951
12/14/2010 15:21:00,t07-2 draft intern advice aspect 2,952
12/14/2010 15:23:00,t08 draft and send request for advice,953
12/14/2010 15:23:00,t09-3 process or receive external advice from party 3,954
12/14/2010 15:24:00,t06 determine necessity of stop advice,955
12/14/2010 15:25:00,t07-2 draft intern advice aspect 2,956
12/14/2010 15:25:00,t06 determine necessity of stop advice,957
12/14/2010 15:25:00,t10 determine necessity to stop indication,958
12/14/2010 15:36:00,confirmation of receipt,959
12/14/2010 15:59:00,confirmation of receipt,960
12/14/2010 16:08:00,confirmation of receipt,961
12/14/2010 16:28:00,t02 check confirmation of receipt,962
12/14/2010 16:28:00,t04 determine confirmation of receipt,963
12/14/2010 16:29:00,t05 print and send confirmation of receipt,964
12/14/2010 16:42:00,confirmation of receipt,965
12/14/2010 16:43:00,t02 check confirmation of receipt,966
12/14/2010 16:43:00,t06 determine necessity of stop advice,967
12/14/2010 16:44:00,t04 determine confirmation of receipt,968
12/14/2010 16:45:00,t10 determine necessity to stop indication,969
12/15/2010 09:00:00,confirmation of receipt,970
12/15/2010 09:04:00,t06 determine necessity of stop advice,971
12/15/2010 09:13:00,t10 determine necessity to stop indication,972
12/15/2010 09:24:00,confirmation of receipt,973
12/15/2010 09:24:00,t02 check confirmation of receipt,974
12/15/2010 09:25:00,t06 determine necessity of stop advice,975
12/15/2010 09:26:00,t10 determine necessity to stop indication,976
12/15/2010 09:35:00,t05 print and send confirmation of receipt,977
12/15/2010 09:38:00,confirmation of receipt,978
12/15/2010 09:42:00,t06 determine necessity of stop advice,979
12/15/2010 09:44:00,t10 determine necessity to stop indication,980
12/15/2010 09:50:00,confirmation of receipt,981
12/15/2010 09:50:00,t02 check confirmation of receipt,982
12/15/2010 09:54:00,t06 determine necessity of stop advice,983
12/15/2010 09:54:00,t10 determine necessity to stop indication,984
12/15/2010 09:55:00,t02 check confirmation of receipt,985
12/15/2010 09:56:00,t04 determine confirmation of receipt,986
12/15/2010 09:58:00,t02 check confirmation of receipt,987
12/15/2010 10:08:00,t04 determine confirmation of receipt,988
12/15/2010 10:08:00,t05 print and send confirmation of receipt,989
12/15/2010 10:31:00,confirmation of receipt,990
12/15/2010 10:32:00,t06 determine necessity of stop advice,991
12/15/2010 10:34:00,t10 determine necessity to stop indication,992
12/15/2010 10:44:00,confirmation of receipt,993
12/15/2010 10:45:00,t02 check confirmation of receipt,994
12/15/2010 10:49:00,t06 determine necessity of stop advice,995
12/15/2010 10:49:00,t10 determine necessity to stop indication,996
12/15/2010 10:51:00,confirmation of receipt,997
12/15/2010 11:19:00,confirmation of receipt,998
12/15/2010 11:19:00,t02 check confirmation of receipt,999
12/15/2010 11:20:00,t06 determine necessity of stop advice,1000
12/15/2010 11:21:00,t10 determine necessity to stop indication,1001
12/15/2010 11:21:00,t05 print and send confirmation of receipt,1002
12/15/2010 11:50:00,confirmation of receipt,1003
12/15/2010 11:50:00,t02 check confirmation of receipt,1004
12/15/2010 11:51:00,t06 determine necessity of stop advice,1005
12/15/2010 11:52:00,t10 determine necessity to stop indication,1006
12/15/2010 12:04:00,t04 determine confirmation of receipt,1007
12/15/2010 12:04:00,t04 determine confirmation of receipt,1008
12/15/2010 12:10:00,t04 determine confirmation of receipt,1009
12/15/2010 12:14:00,confirmation of receipt,1010
12/15/2010 12:14:00,t02 check confirmation of receipt,1011
12/15/2010 12:14:00,confirmation of receipt,1012
12/15/2010 12:15:00,t06 determine necessity of stop advice,1013
12/15/2010 12:15:00,t04 determine confirmation of receipt,1014
12/15/2010 12:16:00,t10 determine necessity to stop indication,1015
12/15/2010 12:18:00,t04 determine confirmation of receipt,1016
12/15/2010 12:18:00,t06 determine necessity of stop advice,1017
12/15/2010 12:19:00,t10 determine necessity to stop indication,1018
12/15/2010 12:20:00,t04 determine confirmation of receipt,1019
12/15/2010 12:23:00,t02 check confirmation of receipt,1020
12/15/2010 12:29:00,t04 determine confirmation of receipt,1021
12/15/2010 12:52:00,confirmation of receipt,1022
12/15/2010 12:56:00,t02 check confirmation of receipt,1023
12/15/2010 12:58:00,t04 determine confirmation of receipt,1024
12/15/2010 12:59:00,t05 print and send confirmation of receipt,1025
12/15/2010 13:00:00,t06 determine necessity of stop advice,1026
12/15/2010 13:00:00,t10 determine necessity to stop indication,1027
12/15/2010 15:03:00,confirmation of receipt,1028
12/15/2010 15:04:00,t06 determine necessity of stop advice,1029
12/15/2010 15:08:00,t10 determine necessity to stop indication,1030
12/15/2010 15:11:00,t05 print and send confirmation of receipt,1031
12/15/2010 15:11:00,t05 print and send confirmation of receipt,1032
12/15/2010 15:14:00,t05 print and send confirmation of receipt,1033
12/15/2010 15:14:00,t05 print and send confirmation of receipt,1034
12/15/2010 15:16:00,t05 print and send confirmation of receipt,1035
12/15/2010 15:18:00,t05 print and send confirmation of receipt,1036
12/15/2010 15:20:00,t05 print and send confirmation of receipt,1037
12/15/2010 15:21:00,t05 print and send confirmation of receipt,1038
12/15/2010 16:02:00,t04 determine confirmation of receipt,1039
12/15/2010 16:18:00,t06 determine necessity of stop advice,1040
12/15/2010 16:26:00,t10 determine necessity to stop indication,1041
12/15/2010 17:47:00,t04 determine confirmation of receipt,1042
12/16/2010 10:01:00,t02 check confirmation of receipt,1043
12/16/2010 10:04:00,t02 check confirmation of receipt,1044
12/16/2010 10:06:00,t04 determine confirmation of receipt,1045
12/16/2010 10:26:00,t04 determine confirmation of receipt,1046
12/16/2010 10:39:00,t04 determine confirmation of receipt,1047
12/16/2010 10:41:00,t02 check confirmation of receipt,1048
12/16/2010 10:59:00,t02 check confirmation of receipt,1049
12/16/2010 11:06:00,t04 determine confirmation of receipt,1050
12/16/2010 11:11:00,t04 determine confirmation of receipt,1051
12/16/2010 11:17:00,t04 determine confirmation of receipt,1052
12/16/2010 11:46:00,t03 adjust confirmation of receipt,1053
12/16/2010 11:47:00,t02 check confirmation of receipt,1054
12/16/2010 11:47:00,t04 determine confirmation of receipt,1055
12/16/2010 11:48:00,t05 print and send confirmation of receipt,1056
12/16/2010 12:18:00,t06 determine necessity of stop advice,1057
12/16/2010 12:19:00,t10 determine necessity to stop indication,1058
12/16/2010 13:40:00,confirmation of receipt,1059
12/17/2010 11:09:00,t05 print and send confirmation of receipt,1060
12/17/2010 11:11:00,t05 print and send confirmation of receipt,1061
12/17/2010 11:13:00,t05 print and send confirmation of receipt,1062
12/17/2010 11:13:00,confirmation of receipt,1063
12/17/2010 11:13:00,confirmation of receipt,1064
12/17/2010 11:14:00,confirmation of receipt,1065
12/17/2010 11:15:00,t05 print and send confirmation of receipt,1066
12/17/2010 11:15:00,confirmation of receipt,1067
12/17/2010 11:15:00,confirmation of receipt,1068
12/17/2010 11:16:00,t02 check confirmation of receipt,1069
12/17/2010 11:17:00,t05 print and send confirmation of receipt,1070
12/17/2010 11:17:00,confirmation of receipt,1071
12/17/2010 11:17:00,confirmation of receipt,1072
12/17/2010 11:17:00,confirmation of receipt,1073
12/17/2010 11:18:00,t02 check confirmation of receipt,1074
12/17/2010 11:18:00,t05 print and send confirmation of receipt,1075
12/17/2010 11:18:00,confirmation of receipt,1076
12/17/2010 11:19:00,t02 check confirmation of receipt,1077
12/17/2010 11:19:00,confirmation of receipt,1078
12/17/2010 11:19:00,confirmation of receipt,1079
12/17/2010 11:20:00,t05 print and send confirmation of receipt,1080
12/17/2010 11:20:00,confirmation of receipt,1081
12/17/2010 11:20:00,confirmation of receipt,1082
12/17/2010 11:21:00,t04 determine confirmation of receipt,1083
12/17/2010 11:21:00,confirmation of receipt,1084
12/17/2010 11:22:00,t05 print and send confirmation of receipt,1085
12/17/2010 11:22:00,confirmation of receipt,1086
12/17/2010 11:22:00,confirmation of receipt,1087
12/17/2010 11:22:00,confirmation of receipt,1088
12/17/2010 11:23:00,t05 print and send confirmation of receipt,1089
12/17/2010 11:23:00,confirmation of receipt,1090
12/17/2010 11:23:00,confirmation of receipt,1091
12/17/2010 11:23:00,confirmation of receipt,1092
12/17/2010 11:24:00,t02 check confirmation of receipt,1093
12/17/2010 11:24:00,t02 check confirmation of receipt,1094
12/17/2010 11:25:00,t02 check confirmation of receipt,1095
12/17/2010 11:25:00,t02 check confirmation of receipt,1096
12/17/2010 11:25:00,t02 check confirmation of receipt,1097
12/17/2010 11:25:00,confirmation of receipt,1098
12/17/2010 11:26:00,t02 check confirmation of receipt,1099
12/17/2010 11:26:00,t02 check confirmation of receipt,1100
12/17/2010 11:26:00,t02 check confirmation of receipt,1101
12/17/2010 11:27:00,t02 check confirmation of receipt,1102
12/17/2010 11:27:00,t02 check confirmation of receipt,1103
12/17/2010 11:27:00,t02 check confirmation of receipt,1104
12/17/2010 11:28:00,t02 check confirmation of receipt,1105
12/17/2010 11:28:00,t02 check confirmation of receipt,1106
12/17/2010 11:28:00,t02 check confirmation of receipt,1107
12/17/2010 11:29:00,t04 determine confirmation of receipt,1108
12/17/2010 11:29:00,t04 determine confirmation of receipt,1109
12/17/2010 11:29:00,t02 check confirmation of receipt,1110
12/17/2010 11:30:00,t04 determine confirmation of receipt,1111
12/17/2010 11:30:00,t02 check confirmation of receipt,1112
12/17/2010 11:31:00,t04 determine confirmation of receipt,1113
12/17/2010 11:31:00,t02 check confirmation of receipt,1114
12/17/2010 11:31:00,t04 determine confirmation of receipt,1115
12/17/2010 11:32:00,t04 determine confirmation of receipt,1116
12/17/2010 11:32:00,t02 check confirmation of receipt,1117
12/17/2010 11:32:00,t02 check confirmation of receipt,1118
12/17/2010 11:33:00,t04 determine confirmation of receipt,1119
12/17/2010 11:33:00,t04 determine confirmation of receipt,1120
12/17/2010 11:33:00,t02 check confirmation of receipt,1121
12/17/2010 11:35:00,t04 determine confirmation of receipt,1122
12/17/2010 11:35:00,t04 determine confirmation of receipt,1123
12/17/2010 11:35:00,t04 determine confirmation of receipt,1124
12/17/2010 11:36:00,t04 determine confirmation of receipt,1125
12/17/2010 11:36:00,t04 determine confirmation of receipt,1126
12/17/2010 11:36:00,t02 check confirmation of receipt,1127
12/17/2010 11:37:00,t04 determine confirmation of receipt,1128
12/17/2010 11:37:00,t04 determine confirmation of receipt,1129
12/17/2010 11:37:00,t04 determine confirmation of receipt,1130
12/17/2010 11:37:00,t04 determine confirmation of receipt,1131
12/17/2010 11:38:00,t04 determine confirmation of receipt,1132
12/17/2010 11:38:00,t04 determine confirmation of receipt,1133
12/17/2010 11:38:00,t04 determine confirmation of receipt,1134
12/17/2010 11:39:00,t04 determine confirmation of receipt,1135
12/17/2010 11:40:00,t04 determine confirmation of receipt,1136
12/17/2010 11:41:00,t04 determine confirmation of receipt,1137
12/17/2010 11:42:00,t06 determine necessity of stop advice,1138
12/17/2010 11:51:00,t10 determine necessity to stop indication,1139
12/17/2010 13:08:00,t06 determine necessity of stop advice,1140
12/17/2010 13:12:00,t10 determine necessity to stop indication,1141
12/17/2010 14:09:00,confirmation of receipt,1142
12/17/2010 14:09:00,t02 check confirmation of receipt,1143
12/17/2010 14:09:00,t04 determine confirmation of receipt,1144
12/17/2010 14:09:00,t06 determine necessity of stop advice,1145
12/17/2010 14:10:00,t10 determine necessity to stop indication,1146
12/17/2010 15:33:00,t06 determine necessity of stop advice,1147
12/17/2010 15:33:00,t10 determine necessity to stop indication,1148
12/20/2010 12:15:00,confirmation of receipt,1149
12/20/2010 12:20:00,t06 determine necessity of stop advice,1150
12/20/2010 12:20:00,t10 determine necessity to stop indication,1151
12/20/2010 12:58:00,t02 check confirmation of receipt,1152
12/20/2010 12:59:00,t04 determine confirmation of receipt,1153
12/20/2010 12:59:00,confirmation of receipt,1154
12/20/2010 13:00:00,t05 print and send confirmation of receipt,1155
12/20/2010 13:07:00,t06 determine necessity of stop advice,1156
12/20/2010 13:08:00,t10 determine necessity to stop indication,1157
12/20/2010 13:10:00,confirmation of receipt,1158
12/20/2010 13:36:00,confirmation of receipt,1159
12/20/2010 13:38:00,t07-5 draft intern advice aspect 5,1160
12/20/2010 13:49:00,confirmation of receipt,1161
12/20/2010 13:50:00,confirmation of receipt,1162
12/20/2010 14:12:00,t02 check confirmation of receipt,1163
12/20/2010 14:35:00,t05 print and send confirmation of receipt,1164
12/20/2010 15:21:00,t02 check confirmation of receipt,1165
12/20/2010 15:22:00,t04 determine confirmation of receipt,1166
12/20/2010 15:23:00,t05 print and send confirmation of receipt,1167
12/20/2010 17:15:00,t05 print and send confirmation of receipt,1168
12/20/2010 17:57:00,confirmation of receipt,1169
12/20/2010 18:02:00,confirmation of receipt,1170
12/21/2010 11:24:00,t05 print and send confirmation of receipt,1171
12/21/2010 11:25:00,t05 print and send confirmation of receipt,1172
12/21/2010 12:02:00,t06 determine necessity of stop advice,1173
12/21/2010 12:03:00,t05 print and send confirmation of receipt,1174
12/21/2010 12:03:00,t10 determine necessity to stop indication,1175
12/21/2010 12:11:00,t06 determine necessity of stop advice,1176
12/21/2010 12:12:00,t10 determine necessity to stop indication,1177
12/21/2010 12:22:00,t05 print and send confirmation of receipt,1178
12/21/2010 12:25:00,t05 print and send confirmation of receipt,1179
12/21/2010 12:44:00,t05 print and send confirmation of receipt,1180
12/21/2010 12:48:00,t10 determine necessity to stop indication,1181
12/22/2010 10:38:00,t04 determine confirmation of receipt,1182
12/22/2010 10:40:00,t02 check confirmation of receipt,1183
12/22/2010 10:47:00,t04 determine confirmation of receipt,1184
12/22/2010 10:52:00,t02 check confirmation of receipt,1185
12/22/2010 11:50:00,t04 determine confirmation of receipt,1186
12/22/2010 15:09:00,t02 check confirmation of receipt,1187
12/22/2010 15:09:00,t02 check confirmation of receipt,1188
12/22/2010 15:14:00,t04 determine confirmation of receipt,1189
12/22/2010 15:16:00,t04 determine confirmation of receipt,1190
12/23/2010 14:58:00,t05 print and send confirmation of receipt,1191
12/23/2010 15:05:00,t06 determine necessity of stop advice,1192
12/23/2010 15:05:00,t10 determine necessity to stop indication,1193
12/23/2010 16:12:00,confirmation of receipt,1194
12/23/2010 16:12:00,t02 check confirmation of receipt,1195
12/23/2010 16:13:00,t06 determine necessity of stop advice,1196
12/23/2010 16:13:00,t10 determine necessity to stop indication,1197
12/23/2010 17:54:00,confirmation of receipt,1198
12/23/2010 17:59:00,confirmation of receipt,1199
12/23/2010 18:03:00,confirmation of receipt,1200
12/23/2010 18:07:00,confirmation of receipt,1201
12/24/2010 10:26:00,t04 determine confirmation of receipt,1202
12/24/2010 10:42:00,t05 print and send confirmation of receipt,1203
12/24/2010 10:48:00,t05 print and send confirmation of receipt,1204
12/24/2010 10:59:00,t05 print and send confirmation of receipt,1205
12/24/2010 11:01:00,t05 print and send confirmation of receipt,1206
12/24/2010 11:03:00,t05 print and send confirmation of receipt,1207
12/24/2010 11:04:00,t05 print and send confirmation of receipt,1208
12/24/2010 11:09:00,t02 check confirmation of receipt,1209
12/24/2010 11:10:00,t06 determine necessity of stop advice,1210
12/24/2010 11:11:00,t10 determine necessity to stop indication,1211
12/24/2010 11:13:00,t04 determine confirmation of receipt,1212
12/24/2010 11:25:00,t05 print and send confirmation of receipt,1213
12/24/2010 11:50:00,t06 determine necessity of stop advice,1214
12/24/2010 12:34:00,t02 check confirmation of receipt,1215
12/24/2010 12:36:00,t02 check confirmation of receipt,1216
12/24/2010 12:38:00,t02 check confirmation of receipt,1217
12/24/2010 13:00:00,t04 determine confirmation of receipt,1218
12/24/2010 13:01:00,t04 determine confirmation of receipt,1219
12/24/2010 13:02:00,t04 determine confirmation of receipt,1220
12/24/2010 14:54:00,t06 determine necessity of stop advice,1221
12/24/2010 14:56:00,t10 determine necessity to stop indication,1222
12/24/2010 15:07:00,t06 determine necessity of stop advice,1223
12/24/2010 15:13:00,t10 determine necessity to stop indication,1224
12/24/2010 15:20:00,t06 determine necessity of stop advice,1225
12/24/2010 15:20:00,t10 determine necessity to stop indication,1226
12/24/2010 15:28:00,t06 determine necessity of stop advice,1227
12/24/2010 15:31:00,t10 determine necessity to stop indication,1228
12/24/2010 15:39:00,t06 determine necessity of stop advice,1229
12/24/2010 15:41:00,t10 determine necessity to stop indication,1230
12/24/2010 15:56:00,t06 determine necessity of stop advice,1231
12/24/2010 15:58:00,t10 determine necessity to stop indication,1232
12/24/2010 16:18:00,t06 determine necessity of stop advice,1233
12/24/2010 16:20:00,t10 determine necessity to stop indication,1234
12/24/2010 16:28:00,t06 determine necessity of stop advice,1235
12/24/2010 16:36:00,t10 determine necessity to stop indication,1236
12/24/2010 16:41:00,confirmation of receipt,1237
12/24/2010 16:43:00,t06 determine necessity of stop advice,1238
12/24/2010 16:45:00,t10 determine necessity to stop indication,1239
12/24/2010 16:50:00,t02 check confirmation of receipt,1240
12/24/2010 16:52:00,t04 determine confirmation of receipt,1241
12/24/2010 16:52:00,t06 determine necessity of stop advice,1242
12/24/2010 16:57:00,t10 determine necessity to stop indication,1243
12/24/2010 17:02:00,t06 determine necessity of stop advice,1244
12/24/2010 17:07:00,t06 determine necessity of stop advice,1245
12/24/2010 17:09:00,t10 determine necessity to stop indication,1246
12/27/2010 10:39:00,t06 determine necessity of stop advice,1247
12/27/2010 10:41:00,t10 determine necessity to stop indication,1248
12/27/2010 10:56:00,confirmation of receipt,1249
12/27/2010 10:57:00,t06 determine necessity of stop advice,1250
12/27/2010 10:57:00,t10 determine necessity to stop indication,1251
12/27/2010 11:03:00,t02 check confirmation of receipt,1252
12/27/2010 11:03:00,t04 determine confirmation of receipt,1253
12/27/2010 12:18:00,t06 determine necessity of stop advice,1254
12/27/2010 12:18:00,t10 determine necessity to stop indication,1255
12/27/2010 13:13:00,t06 determine necessity of stop advice,1256
12/27/2010 13:13:00,t10 determine necessity to stop indication,1257
12/27/2010 13:44:00,t06 determine necessity of stop advice,1258
12/27/2010 13:45:00,t06 determine necessity of stop advice,1259
12/27/2010 13:47:00,t10 determine necessity to stop indication,1260
12/27/2010 15:17:00,t10 determine necessity to stop indication,1261
12/28/2010 08:46:00,t06 determine necessity of stop advice,1262
12/28/2010 08:48:00,t10 determine necessity to stop indication,1263
12/28/2010 09:01:00,t05 print and send confirmation of receipt,1264
12/28/2010 09:13:00,t05 print and send confirmation of receipt,1265
12/28/2010 09:30:00,t05 print and send confirmation of receipt,1266
12/28/2010 09:32:00,t06 determine necessity of stop advice,1267
12/28/2010 09:33:00,t10 determine necessity to stop indication,1268
12/28/2010 09:58:00,confirmation of receipt,1269
12/28/2010 10:01:00,t06 determine necessity of stop advice,1270
12/28/2010 10:01:00,t10 determine necessity to stop indication,1271
12/28/2010 11:02:00,t05 print and send confirmation of receipt,1272
12/28/2010 13:25:00,t02 check confirmation of receipt,1273
12/28/2010 13:25:00,t04 determine confirmation of receipt,1274
12/28/2010 13:48:00,t06 determine necessity of stop advice,1275
12/28/2010 14:41:00,confirmation of receipt,1276
12/28/2010 14:42:00,t02 check confirmation of receipt,1277
12/28/2010 14:44:00,t04 determine confirmation of receipt,1278
12/28/2010 14:48:00,t06 determine necessity of stop advice,1279
12/28/2010 14:50:00,t07-5 draft intern advice aspect 5,1280
12/28/2010 14:51:00,t06 determine necessity of stop advice,1281
12/28/2010 14:52:00,t07-5 draft intern advice aspect 5,1282
12/28/2010 14:53:00,t06 determine necessity of stop advice,1283
12/28/2010 14:54:00,t07-5 draft intern advice aspect 5,1284
12/28/2010 14:55:00,t06 determine necessity of stop advice,1285
12/28/2010 14:55:00,t07-5 draft intern advice aspect 5,1286
12/28/2010 14:57:00,t06 determine necessity of stop advice,1287
12/28/2010 16:04:00,confirmation of receipt,1288
12/28/2010 16:05:00,t02 check confirmation of receipt,1289
12/28/2010 17:13:00,t04 determine confirmation of receipt,1290
12/28/2010 17:23:00,confirmation of receipt,1291
12/28/2010 17:23:00,t06 determine necessity of stop advice,1292
12/28/2010 17:24:00,t10 determine necessity to stop indication,1293
12/28/2010 17:52:00,confirmation of receipt,1294
12/28/2010 17:52:00,t06 determine necessity of stop advice,1295
12/28/2010 17:53:00,t10 determine necessity to stop indication,1296
12/29/2010 09:58:00,t05 print and send confirmation of receipt,1297
12/29/2010 10:19:00,t05 print and send confirmation of receipt,1298
12/29/2010 11:23:00,t06 determine necessity of stop advice,1299
12/29/2010 11:24:00,t10 determine necessity to stop indication,1300
12/29/2010 12:02:00,t05 print and send confirmation of receipt,1301
12/29/2010 12:24:00,t05 print and send confirmation of receipt,1302
12/29/2010 14:08:00,t05 print and send confirmation of receipt,1303
12/30/2010 08:55:00,confirmation of receipt,1304
12/30/2010 08:56:00,t06 determine necessity of stop advice,1305
12/30/2010 09:01:00,t10 determine necessity to stop indication,1306
12/30/2010 09:21:00,t05 print and send confirmation of receipt,1307
12/30/2010 09:27:00,t05 print and send confirmation of receipt,1308
12/30/2010 09:28:00,t05 print and send confirmation of receipt,1309
12/30/2010 09:59:00,t02 check confirmation of receipt,1310
12/30/2010 10:04:00,t02 check confirmation of receipt,1311
12/30/2010 10:09:00,t02 check confirmation of receipt,1312
12/30/2010 10:37:00,t04 determine confirmation of receipt,1313
12/30/2010 10:37:00,t05 print and send confirmation of receipt,1314
12/30/2010 11:31:00,t04 determine confirmation of receipt,1315
12/30/2010 11:32:00,t05 print and send confirmation of receipt,1316
12/30/2010 12:06:00,confirmation of receipt,1317
12/30/2010 12:08:00,t06 determine necessity of stop advice,1318
12/30/2010 12:10:00,t02 check confirmation of receipt,1319
12/30/2010 12:20:00,t10 determine necessity to stop indication,1320
12/30/2010 12:22:00,t04 determine confirmation of receipt,1321
12/30/2010 13:50:00,confirmation of receipt,1322
12/30/2010 13:51:00,t02 check confirmation of receipt,1323
12/30/2010 13:51:00,t06 determine necessity of stop advice,1324
12/30/2010 14:02:00,t10 determine necessity to stop indication,1325
12/30/2010 14:07:00,t05 print and send confirmation of receipt,1326
12/30/2010 14:07:00,t05 print and send confirmation of receipt,1327
12/30/2010 14:07:00,t05 print and send confirmation of receipt,1328
12/30/2010 14:10:00,t05 print and send confirmation of receipt,1329
12/30/2010 14:35:00,t05 print and send confirmation of receipt,1330
12/30/2010 14:45:00,confirmation of receipt,1331
12/30/2010 14:46:00,t02 check confirmation of receipt,1332
12/30/2010 15:19:00,confirmation of receipt,1333
12/30/2010 15:19:00,t02 check confirmation of receipt,1334
12/30/2010 15:34:00,confirmation of receipt,1335
12/30/2010 15:39:00,confirmation of receipt,1336
12/30/2010 15:39:00,t02 check confirmation of receipt,1337
12/30/2010 15:49:00,confirmation of receipt,1338
12/30/2010 15:49:00,t02 check confirmation of receipt,1339
12/31/2010 10:12:00,t04 determine confirmation of receipt,1340
12/31/2010 10:15:00,t04 determine confirmation of receipt,1341
12/31/2010 10:16:00,t04 determine confirmation of receipt,1342
12/31/2010 10:18:00,t04 determine confirmation of receipt,1343
12/31/2010 10:19:00,t04 determine confirmation of receipt,1344
12/31/2010 10:20:00,t04 determine confirmation of receipt,1345
12/31/2010 12:28:00,t05 print and send confirmation of receipt,1346
12/31/2010 12:32:00,t05 print and send confirmation of receipt,1347
12/31/2010 12:42:00,t05 print and send confirmation of receipt,1348
12/31/2010 12:42:00,t05 print and send confirmation of receipt,1349
12/31/2010 12:43:00,t05 print and send confirmation of receipt,1350
01/03/2011 11:31:00,confirmation of receipt,1351
01/03/2011 11:32:00,t02 check confirmation of receipt,1352
01/03/2011 11:36:00,confirmation of receipt,1353
01/03/2011 11:36:00,t02 check confirmation of receipt,1354
01/03/2011 12:07:00,t06 determine necessity of stop advice,1355
01/03/2011 12:07:00,t10 determine necessity to stop indication,1356
01/03/2011 12:12:00,confirmation of receipt,1357
01/03/2011 12:14:00,t02 check confirmation of receipt,1358
