Timestamp,Activity
01/17/2011 16:09:00,t06 determine necessity of stop advice
01/17/2011 16:14:00,t10 determine necessity to stop indication
01/18/2011 09:12:00,confirmation of receipt
01/18/2011 09:12:00,t02 check confirmation of receipt
01/18/2011 09:41:00,t06 determine necessity of stop advice
01/18/2011 09:42:00,t10 determine necessity to stop indication
01/18/2011 10:27:00,confirmation of receipt
01/18/2011 10:27:00,t06 determine necessity of stop advice
01/18/2011 10:28:00,t10 determine necessity to stop indication
01/18/2011 10:31:00,t05 print and send confirmation of receipt
01/18/2011 10:38:00,t05 print and send confirmation of receipt
01/18/2011 10:39:00,t05 print and send confirmation of receipt
01/18/2011 10:39:00,t02 check confirmation of receipt
01/18/2011 10:40:00,t05 print and send confirmation of receipt
01/18/2011 10:40:00,t04 determine confirmation of receipt
01/18/2011 10:41:00,t05 print and send confirmation of receipt
01/18/2011 10:42:00,t05 print and send confirmation of receipt
01/18/2011 10:43:00,t05 print and send confirmation of receipt
01/18/2011 10:45:00,t05 print and send confirmation of receipt
01/18/2011 10:46:00,t05 print and send confirmation of receipt
01/18/2011 10:48:00,t06 determine necessity of stop advice
01/18/2011 10:49:00,t07-1 draft intern advice aspect 1
01/18/2011 10:49:00,t06 determine necessity of stop advice
01/18/2011 10:50:00,t10 determine necessity to stop indication
01/18/2011 10:53:00,t05 print and send confirmation of receipt
01/18/2011 11:09:00,t05 print and send confirmation of receipt
01/18/2011 11:12:00,t05 print and send confirmation of receipt
01/18/2011 11:41:00,t06 determine necessity of stop advice
01/18/2011 11:46:00,t07-2 draft intern advice aspect 2
01/18/2011 11:47:00,t06 determine necessity of stop advice
01/18/2011 11:48:00,t07-2 draft intern advice aspect 2
01/18/2011 11:53:00,t06 determine necessity of stop advice
01/18/2011 12:04:00,t10 determine necessity to stop indication
01/18/2011 12:50:00,t06 determine necessity of stop advice
01/18/2011 12:50:00,t10 determine necessity to stop indication
01/18/2011 13:53:00,confirmation of receipt
01/18/2011 13:54:00,t06 determine necessity of stop advice
01/18/2011 13:55:00,t10 determine necessity to stop indication
01/18/2011 15:08:00,t07-1 draft intern advice aspect 1
01/18/2011 15:08:00,t06 determine necessity of stop advice
01/18/2011 15:09:00,t10 determine necessity to stop indication
01/18/2011 15:18:00,t07-2 draft intern advice aspect 2
01/18/2011 15:19:00,t06 determine necessity of stop advice
01/18/2011 15:20:00,t07-2 draft intern advice aspect 2
01/18/2011 15:20:00,t06 determine necessity of stop advice
01/18/2011 15:21:00,t07-2 draft intern advice aspect 2
01/18/2011 15:21:00,t06 determine necessity of stop advice
01/18/2011 15:22:00,t07-2 draft intern advice aspect 2
01/18/2011 15:22:00,t06 determine necessity of stop advice
01/18/2011 15:24:00,t07-2 draft intern advice aspect 2
01/18/2011 16:29:00,t04 determine confirmation of receipt
01/19/2011 11:10:00,confirmation of receipt
01/19/2011 11:11:00,confirmation of receipt
01/19/2011 11:12:00,confirmation of receipt
01/19/2011 11:13:00,confirmation of receipt
01/19/2011 11:43:00,t06 determine necessity of stop advice
01/19/2011 11:43:00,t07-2 draft intern advice aspect 2
01/19/2011 11:43:00,t06 determine necessity of stop advice
01/19/2011 11:44:00,t10 determine necessity to stop indication
01/19/2011 12:02:00,confirmation of receipt
01/19/2011 12:03:00,t02 check confirmation of receipt
01/19/2011 12:04:00,t06 determine necessity of stop advice
01/19/2011 12:04:00,t04 determine confirmation of receipt
01/19/2011 12:04:00,t05 print and send confirmation of receipt
01/19/2011 12:06:00,t10 determine necessity to stop indication
01/19/2011 15:54:00,t04 determine confirmation of receipt
01/19/2011 15:55:00,t04 determine confirmation of receipt
01/19/2011 15:57:00,t04 determine confirmation of receipt
01/19/2011 16:05:00,confirmation of receipt
01/19/2011 16:05:00,t06 determine necessity of stop advice
01/19/2011 16:05:00,t04 determine confirmation of receipt
01/19/2011 16:06:00,t10 determine necessity to stop indication
01/19/2011 16:06:00,t02 check confirmation of receipt
01/19/2011 16:07:00,t04 determine confirmation of receipt
01/19/2011 16:09:00,t04 determine confirmation of receipt
01/19/2011 17:28:00,confirmation of receipt
01/19/2011 18:08:00,confirmation of receipt
01/19/2011 18:09:00,t02 check confirmation of receipt
01/20/2011 08:51:00,t06 determine necessity of stop advice
01/20/2011 09:38:00,t10 determine necessity to stop indication
01/20/2011 14:39:00,t03 adjust confirmation of receipt
01/20/2011 14:40:00,t02 check confirmation of receipt
01/20/2011 14:41:00,t04 determine confirmation of receipt
01/20/2011 14:56:00,confirmation of receipt
01/20/2011 14:59:00,t02 check confirmation of receipt
01/20/2011 15:00:00,t04 determine confirmation of receipt
01/20/2011 15:06:00,confirmation of receipt
01/20/2011 15:09:00,t02 check confirmation of receipt
01/20/2011 15:09:00,t04 determine confirmation of receipt
01/20/2011 15:59:00,confirmation of receipt
01/20/2011 16:03:00,t06 determine necessity of stop advice
01/20/2011 16:03:00,t07-5 draft intern advice aspect 5
01/20/2011 16:04:00,t06 determine necessity of stop advice
01/20/2011 16:05:00,t10 determine necessity to stop indication
01/20/2011 19:14:00,confirmation of receipt
01/20/2011 19:15:00,t02 check confirmation of receipt
01/20/2011 19:15:00,t06 determine necessity of stop advice
01/20/2011 19:15:00,t10 determine necessity to stop indication
01/21/2011 10:05:00,t04 determine confirmation of receipt
01/21/2011 10:14:00,t02 check confirmation of receipt
01/21/2011 10:14:00,t04 determine confirmation of receipt
01/21/2011 10:14:00,t06 determine necessity of stop advice
01/21/2011 10:15:00,t10 determine necessity to stop indication
01/21/2011 10:24:00,t04 determine confirmation of receipt
01/21/2011 15:14:00,t05 print and send confirmation of receipt
01/24/2011 09:59:00,t06 determine necessity of stop advice
01/24/2011 10:00:00,t10 determine necessity to stop indication
01/24/2011 11:11:00,t06 determine necessity of stop advice
01/24/2011 11:14:00,t10 determine necessity to stop indication
01/24/2011 11:51:00,t05 print and send confirmation of receipt
01/24/2011 12:02:00,t05 print and send confirmation of receipt
01/24/2011 12:04:00,t05 print and send confirmation of receipt
01/24/2011 12:08:00,t05 print and send confirmation of receipt
01/24/2011 12:20:00,t05 print and send confirmation of receipt
01/24/2011 12:29:00,t05 print and send confirmation of receipt
01/24/2011 12:43:00,t05 print and send confirmation of receipt
01/24/2011 12:48:00,t05 print and send confirmation of receipt
01/24/2011 13:00:00,t05 print and send confirmation of receipt
01/24/2011 13:08:00,t05 print and send confirmation of receipt
01/24/2011 13:13:00,t05 print and send confirmation of receipt
01/24/2011 13:20:00,t05 print and send confirmation of receipt
01/24/2011 18:06:00,confirmation of receipt
01/25/2011 09:28:00,confirmation of receipt
01/25/2011 09:28:00,t02 check confirmation of receipt
01/25/2011 09:50:00,confirmation of receipt
01/25/2011 09:50:00,t02 check confirmation of receipt
01/25/2011 09:51:00,t06 determine necessity of stop advice
01/25/2011 09:56:00,t10 determine necessity to stop indication
01/25/2011 10:13:00,t06 determine necessity of stop advice
01/25/2011 10:14:00,t10 determine necessity to stop indication
01/25/2011 10:22:00,t04 determine confirmation of receipt
01/25/2011 10:23:00,t05 print and send confirmation of receipt
01/25/2011 11:03:00,t06 determine necessity of stop advice
01/25/2011 11:03:00,t10 determine necessity to stop indication
01/25/2011 11:06:00,t02 check confirmation of receipt
01/25/2011 13:06:00,t04 determine confirmation of receipt
01/25/2011 13:25:00,t04 determine confirmation of receipt
01/25/2011 17:55:00,t06 determine necessity of stop advice
01/25/2011 17:56:00,t10 determine necessity to stop indication
01/26/2011 09:24:00,confirmation of receipt
01/26/2011 09:44:00,confirmation of receipt
01/26/2011 09:45:00,t02 check confirmation of receipt
01/26/2011 09:48:00,confirmation of receipt
01/26/2011 09:48:00,t02 check confirmation of receipt
01/26/2011 09:49:00,confirmation of receipt
01/26/2011 09:50:00,t06 determine necessity of stop advice
01/26/2011 09:50:00,t10 determine necessity to stop indication
01/26/2011 10:23:00,confirmation of receipt
01/26/2011 10:24:00,t06 determine necessity of stop advice
01/26/2011 10:25:00,t10 determine necessity to stop indication
01/26/2011 11:05:00,confirmation of receipt
01/26/2011 11:05:00,t06 determine necessity of stop advice
01/26/2011 11:06:00,t10 determine necessity to stop indication
01/26/2011 14:05:00,t02 check confirmation of receipt
01/26/2011 14:05:00,t04 determine confirmation of receipt
01/26/2011 14:09:00,t02 check confirmation of receipt
01/26/2011 14:10:00,t04 determine confirmation of receipt
01/26/2011 14:13:00,t04 determine confirmation of receipt
01/26/2011 14:17:00,t02 check confirmation of receipt
01/26/2011 14:18:00,t04 determine confirmation of receipt
01/26/2011 15:03:00,confirmation of receipt
01/27/2011 10:03:00,t04 determine confirmation of receipt
01/27/2011 10:18:00,t05 print and send confirmation of receipt
01/27/2011 10:20:00,t05 print and send confirmation of receipt
01/27/2011 10:23:00,t05 print and send confirmation of receipt
01/27/2011 11:16:00,confirmation of receipt
01/27/2011 11:19:00,t04 determine confirmation of receipt
01/27/2011 11:32:00,confirmation of receipt
01/27/2011 11:34:00,t02 check confirmation of receipt
01/27/2011 11:34:00,t04 determine confirmation of receipt
01/27/2011 11:38:00,t02 check confirmation of receipt
01/27/2011 11:39:00,t04 determine confirmation of receipt
01/27/2011 11:45:00,t05 print and send confirmation of receipt
01/27/2011 11:46:00,t06 determine necessity of stop advice
01/27/2011 11:47:00,t10 determine necessity to stop indication
01/27/2011 12:11:00,confirmation of receipt
01/27/2011 12:50:00,t02 check confirmation of receipt
01/27/2011 12:50:00,t04 determine confirmation of receipt
01/27/2011 13:36:00,t05 print and send confirmation of receipt
01/27/2011 13:56:00,confirmation of receipt
01/27/2011 13:56:00,t02 check confirmation of receipt
01/27/2011 13:59:00,t06 determine necessity of stop advice
01/27/2011 14:00:00,t10 determine necessity to stop indication
01/27/2011 15:34:00,confirmation of receipt
01/27/2011 15:34:00,t02 check confirmation of receipt
01/27/2011 15:44:00,t06 determine necessity of stop advice
01/27/2011 15:47:00,t10 determine necessity to stop indication
01/27/2011 16:26:00,confirmation of receipt
01/27/2011 16:27:00,t02 check confirmation of receipt
01/27/2011 16:27:00,t04 determine confirmation of receipt
01/27/2011 16:29:00,t05 print and send confirmation of receipt
01/27/2011 16:39:00,t05 print and send confirmation of receipt
01/28/2011 10:37:00,confirmation of receipt
01/28/2011 10:37:00,t02 check confirmation of receipt
01/28/2011 10:37:00,t04 determine confirmation of receipt
01/28/2011 10:38:00,t05 print and send confirmation of receipt
01/28/2011 10:43:00,t06 determine necessity of stop advice
01/28/2011 10:44:00,t10 determine necessity to stop indication
01/28/2011 13:03:00,t05 print and send confirmation of receipt
01/28/2011 13:03:00,t11 create document x request unlicensed
01/28/2011 15:30:00,t06 determine necessity of stop advice
01/28/2011 15:30:00,t10 determine necessity to stop indication
01/28/2011 15:59:00,confirmation of receipt
01/28/2011 16:00:00,confirmation of receipt
01/28/2011 16:01:00,confirmation of receipt
01/28/2011 16:02:00,t02 check confirmation of receipt
01/28/2011 16:02:00,t04 determine confirmation of receipt
01/28/2011 16:03:00,t05 print and send confirmation of receipt
01/28/2011 16:29:00,confirmation of receipt
01/28/2011 16:30:00,t02 check confirmation of receipt
01/28/2011 16:30:00,t04 determine confirmation of receipt
01/28/2011 16:31:00,t05 print and send confirmation of receipt
01/28/2011 16:46:00,confirmation of receipt
01/31/2011 12:01:00,t10 determine necessity to stop indication
01/31/2011 12:30:00,t10 determine necessity to stop indication
01/31/2011 14:26:00,t06 determine necessity of stop advice
01/31/2011 14:26:00,t10 determine necessity to stop indication
01/31/2011 15:17:00,t06 determine necessity of stop advice
01/31/2011 15:21:00,t10 determine necessity to stop indication
01/31/2011 16:24:00,confirmation of receipt
01/31/2011 16:24:00,t02 check confirmation of receipt
01/31/2011 16:25:00,t04 determine confirmation of receipt
01/31/2011 16:25:00,t05 print and send confirmation of receipt
01/31/2011 16:25:00,t06 determine necessity of stop advice
01/31/2011 17:19:00,confirmation of receipt
01/31/2011 17:20:00,t02 check confirmation of receipt
01/31/2011 17:20:00,t06 determine necessity of stop advice
01/31/2011 17:33:00,t04 determine confirmation of receipt
01/31/2011 17:36:00,confirmation of receipt
01/31/2011 18:01:00,confirmation of receipt
01/31/2011 18:01:00,t02 check confirmation of receipt
01/31/2011 18:02:00,t04 determine confirmation of receipt
01/31/2011 18:02:00,t05 print and send confirmation of receipt
02/01/2011 09:02:00,t02 check confirmation of receipt
02/01/2011 09:02:00,t04 determine confirmation of receipt
02/01/2011 09:57:00,t06 determine necessity of stop advice
02/01/2011 09:57:00,confirmation of receipt
02/01/2011 09:57:00,t02 check confirmation of receipt
02/01/2011 09:58:00,t04 determine confirmation of receipt
02/01/2011 10:12:00,t05 print and send confirmation of receipt
02/01/2011 10:12:00,t06 determine necessity of stop advice
02/01/2011 10:33:00,confirmation of receipt
02/01/2011 10:35:00,t02 check confirmation of receipt
02/01/2011 10:35:00,t06 determine necessity of stop advice
02/01/2011 10:35:00,t10 determine necessity to stop indication
02/01/2011 16:12:00,t04 determine confirmation of receipt
02/01/2011 17:06:00,confirmation of receipt
02/01/2011 17:07:00,t02 check confirmation of receipt
02/01/2011 17:07:00,t06 determine necessity of stop advice
02/01/2011 17:09:00,t10 determine necessity to stop indication
02/01/2011 17:17:00,confirmation of receipt
02/01/2011 17:18:00,t06 determine necessity of stop advice
02/01/2011 17:18:00,t10 determine necessity to stop indication
02/01/2011 17:18:00,t06 determine necessity of stop advice
02/01/2011 17:19:00,t02 check confirmation of receipt
02/01/2011 17:20:00,confirmation of receipt
02/01/2011 17:20:00,t02 check confirmation of receipt
02/01/2011 17:21:00,t04 determine confirmation of receipt
02/01/2011 17:21:00,t05 print and send confirmation of receipt
02/01/2011 17:21:00,t06 determine necessity of stop advice
02/01/2011 17:21:00,t04 determine confirmation of receipt
02/01/2011 17:21:00,t05 print and send confirmation of receipt
02/01/2011 17:32:00,confirmation of receipt
02/01/2011 17:32:00,t02 check confirmation of receipt
02/01/2011 17:33:00,t04 determine confirmation of receipt
02/01/2011 17:33:00,t05 print and send confirmation of receipt
02/01/2011 17:35:00,confirmation of receipt
02/01/2011 17:37:00,t02 check confirmation of receipt
02/01/2011 17:42:00,confirmation of receipt
02/01/2011 17:42:00,t02 check confirmation of receipt
02/01/2011 17:43:00,t04 determine confirmation of receipt
02/01/2011 17:43:00,t05 print and send confirmation of receipt
02/02/2011 09:28:00,t05 print and send confirmation of receipt
02/02/2011 09:28:00,t06 determine necessity of stop advice
02/02/2011 09:29:00,t10 determine necessity to stop indication
02/02/2011 09:34:00,t16 report reasons to hold request
02/02/2011 09:35:00,t17 check report y to stop indication
02/02/2011 09:35:00,t19 determine report y to stop indication
02/02/2011 09:36:00,t20 print report y to stop indication
02/02/2011 09:46:00,t08 draft and send request for advice
02/02/2011 09:58:00,t06 determine necessity of stop advice
02/02/2011 09:59:00,t10 determine necessity to stop indication
02/02/2011 10:12:00,t06 determine necessity of stop advice
02/02/2011 10:13:00,t09-4 process or receive external advice from party 4
02/02/2011 10:13:00,t06 determine necessity of stop advice
02/02/2011 10:17:00,t07-1 draft intern advice aspect 1
02/02/2011 10:17:00,t06 determine necessity of stop advice
02/02/2011 10:18:00,t10 determine necessity to stop indication
02/02/2011 10:19:00,t07-1 draft intern advice aspect 1
02/02/2011 10:21:00,t06 determine necessity of stop advice
02/02/2011 10:22:00,t07-1 draft intern advice aspect 1
02/02/2011 10:23:00,t06 determine necessity of stop advice
02/02/2011 10:24:00,t07-1 draft intern advice aspect 1
02/02/2011 10:24:00,t06 determine necessity of stop advice
02/02/2011 10:25:00,t10 determine necessity to stop indication
02/02/2011 10:46:00,t06 determine necessity of stop advice
02/02/2011 10:48:00,t10 determine necessity to stop indication
02/02/2011 10:49:00,confirmation of receipt
02/02/2011 10:49:00,t06 determine necessity of stop advice
02/02/2011 11:00:00,t06 determine necessity of stop advice
02/02/2011 11:00:00,t10 determine necessity to stop indication
02/02/2011 11:04:00,t06 determine necessity of stop advice
02/02/2011 11:05:00,t10 determine necessity to stop indication
02/02/2011 11:37:00,confirmation of receipt
02/02/2011 11:38:00,t02 check confirmation of receipt
02/02/2011 11:40:00,t04 determine confirmation of receipt
02/02/2011 11:42:00,t05 print and send confirmation of receipt
02/02/2011 11:43:00,t06 determine necessity of stop advice
02/02/2011 11:47:00,t10 determine necessity to stop indication
02/02/2011 11:49:00,t04 determine confirmation of receipt
02/02/2011 11:51:00,t05 print and send confirmation of receipt
02/02/2011 12:22:00,t10 determine necessity to stop indication
02/02/2011 14:32:00,t04 determine confirmation of receipt
02/02/2011 14:34:00,t05 print and send confirmation of receipt
02/02/2011 14:38:00,t02 check confirmation of receipt
02/02/2011 14:39:00,t04 determine confirmation of receipt
02/02/2011 14:52:00,t05 print and send confirmation of receipt
02/02/2011 15:19:00,t05 print and send confirmation of receipt
02/02/2011 15:36:00,t05 print and send confirmation of receipt
02/02/2011 15:37:00,t05 print and send confirmation of receipt
02/02/2011 15:47:00,t05 print and send confirmation of receipt
02/02/2011 16:31:00,confirmation of receipt
02/02/2011 16:47:00,t02 check confirmation of receipt
02/02/2011 17:03:00,confirmation of receipt
02/02/2011 17:04:00,t02 check confirmation of receipt
02/02/2011 17:04:00,t06 determine necessity of stop advice
02/02/2011 17:05:00,t10 determine necessity to stop indication
02/03/2011 09:42:00,t04 determine confirmation of receipt
02/03/2011 09:43:00,t05 print and send confirmation of receipt
02/03/2011 09:43:00,t10 determine necessity to stop indication
02/03/2011 10:37:00,t04 determine confirmation of receipt
02/03/2011 10:41:00,t05 print and send confirmation of receipt
02/03/2011 10:43:00,t06 determine necessity of stop advice
02/03/2011 10:44:00,t07-1 draft intern advice aspect 1
02/03/2011 10:44:00,t06 determine necessity of stop advice
02/03/2011 10:45:00,t07-1 draft intern advice aspect 1
02/03/2011 10:45:00,t06 determine necessity of stop advice
02/03/2011 10:48:00,t10 determine necessity to stop indication
02/03/2011 11:05:00,t04 determine confirmation of receipt
02/03/2011 11:06:00,t05 print and send confirmation of receipt
02/03/2011 11:59:00,confirmation of receipt
02/03/2011 12:00:00,t02 check confirmation of receipt
02/03/2011 12:04:00,t04 determine confirmation of receipt
02/03/2011 12:05:00,t05 print and send confirmation of receipt
02/03/2011 12:07:00,confirmation of receipt
02/03/2011 12:08:00,t06 determine necessity of stop advice
02/03/2011 12:10:00,t04 determine confirmation of receipt
02/03/2011 12:11:00,t05 print and send confirmation of receipt
02/03/2011 12:11:00,t10 determine necessity to stop indication
02/03/2011 12:30:00,t02 check confirmation of receipt
02/03/2011 12:31:00,t04 determine confirmation of receipt
02/04/2011 10:35:00,t06 determine necessity of stop advice
02/04/2011 10:35:00,t10 determine necessity to stop indication
02/04/2011 14:09:00,t02 check confirmation of receipt
02/04/2011 14:11:00,t04 determine confirmation of receipt
02/04/2011 14:27:00,t05 print and send confirmation of receipt
02/04/2011 15:18:00,t06 determine necessity of stop advice
02/04/2011 15:19:00,t10 determine necessity to stop indication
02/04/2011 16:19:00,confirmation of receipt
02/04/2011 16:20:00,t02 check confirmation of receipt
02/04/2011 16:20:00,t04 determine confirmation of receipt
02/04/2011 16:21:00,t05 print and send confirmation of receipt
02/04/2011 16:21:00,t06 determine necessity of stop advice
02/04/2011 16:22:00,t10 determine necessity to stop indication
02/04/2011 17:55:00,confirmation of receipt
02/04/2011 17:56:00,t02 check confirmation of receipt
02/04/2011 17:57:00,t04 determine confirmation of receipt
02/04/2011 17:57:00,t05 print and send confirmation of receipt
02/04/2011 17:57:00,t06 determine necessity of stop advice
02/04/2011 17:58:00,t10 determine necessity to stop indication
02/07/2011 09:49:00,confirmation of receipt
02/07/2011 09:54:00,t06 determine necessity of stop advice
02/07/2011 09:54:00,t02 check confirmation of receipt
02/07/2011 09:57:00,t04 determine confirmation of receipt
02/07/2011 09:57:00,t05 print and send confirmation of receipt
02/07/2011 09:58:00,t06 determine necessity of stop advice
02/07/2011 10:00:00,t10 determine necessity to stop indication
02/07/2011 10:42:00,t10 determine necessity to stop indication
02/07/2011 10:59:00,t02 check confirmation of receipt
02/07/2011 11:01:00,t05 print and send confirmation of receipt
02/07/2011 11:04:00,t03 adjust confirmation of receipt
02/07/2011 11:04:00,t06 determine necessity of stop advice
02/07/2011 11:36:00,t06 determine necessity of stop advice
02/07/2011 11:36:00,t10 determine necessity to stop indication
02/07/2011 12:11:00,confirmation of receipt
02/07/2011 12:15:00,t02 check confirmation of receipt
02/07/2011 12:20:00,t04 determine confirmation of receipt
02/07/2011 12:21:00,t05 print and send confirmation of receipt
02/07/2011 12:21:00,t06 determine necessity of stop advice
02/07/2011 12:22:00,t10 determine necessity to stop indication
02/07/2011 13:19:00,t06 determine necessity of stop advice
02/07/2011 13:19:00,t10 determine necessity to stop indication
02/07/2011 13:34:00,t05 print and send confirmation of receipt
02/07/2011 14:38:00,t06 determine necessity of stop advice
02/07/2011 14:38:00,t10 determine necessity to stop indication
02/07/2011 16:31:00,t02 check confirmation of receipt
02/07/2011 16:33:00,t02 check confirmation of receipt
02/08/2011 10:06:00,confirmation of receipt
02/08/2011 11:55:00,confirmation of receipt
02/08/2011 11:55:00,t02 check confirmation of receipt
02/08/2011 11:57:00,t06 determine necessity of stop advice
02/08/2011 11:58:00,t10 determine necessity to stop indication
02/08/2011 14:49:00,confirmation of receipt
02/08/2011 14:50:00,t06 determine necessity of stop advice
02/08/2011 14:54:00,confirmation of receipt
02/08/2011 14:55:00,t10 determine necessity to stop indication
02/08/2011 15:04:00,confirmation of receipt
02/08/2011 15:41:00,confirmation of receipt
02/08/2011 15:42:00,t02 check confirmation of receipt
02/08/2011 15:43:00,confirmation of receipt
02/08/2011 15:43:00,t02 check confirmation of receipt
02/08/2011 16:05:00,t10 determine necessity to stop indication
02/08/2011 16:30:00,confirmation of receipt
02/09/2011 08:56:00,t02 check confirmation of receipt
02/09/2011 08:57:00,t04 determine confirmation of receipt
02/09/2011 08:59:00,t04 determine confirmation of receipt
02/09/2011 10:07:00,t04 determine confirmation of receipt
02/09/2011 10:07:00,t05 print and send confirmation of receipt
02/09/2011 10:16:00,confirmation of receipt
02/09/2011 10:17:00,t02 check confirmation of receipt
02/09/2011 10:17:00,t06 determine necessity of stop advice
02/09/2011 10:28:00,t10 determine necessity to stop indication
02/09/2011 13:07:00,confirmation of receipt
02/09/2011 13:07:00,t02 check confirmation of receipt
02/09/2011 13:10:00,t05 print and send confirmation of receipt
02/09/2011 13:12:00,t05 print and send confirmation of receipt
02/09/2011 14:16:00,t06 determine necessity of stop advice
02/09/2011 14:18:00,t10 determine necessity to stop indication
02/09/2011 15:00:00,t03 adjust confirmation of receipt
02/09/2011 16:06:00,t02 check confirmation of receipt
02/09/2011 16:06:00,t04 determine confirmation of receipt
02/09/2011 16:06:00,confirmation of receipt
02/09/2011 16:52:00,confirmation of receipt
02/09/2011 16:52:00,t02 check confirmation of receipt
02/10/2011 10:17:00,t10 determine necessity to stop indication
02/10/2011 10:30:00,confirmation of receipt
02/10/2011 10:31:00,t02 check confirmation of receipt
02/10/2011 10:31:00,t04 determine confirmation of receipt
02/10/2011 10:32:00,t05 print and send confirmation of receipt
02/10/2011 10:32:00,t06 determine necessity of stop advice
02/10/2011 10:33:00,t10 determine necessity to stop indication
02/10/2011 10:45:00,t04 determine confirmation of receipt
02/10/2011 10:45:00,t05 print and send confirmation of receipt
02/10/2011 10:58:00,t04 determine confirmation of receipt
02/10/2011 10:58:00,t05 print and send confirmation of receipt
02/10/2011 12:26:00,confirmation of receipt
02/10/2011 12:38:00,t02 check confirmation of receipt
02/10/2011 12:42:00,t06 determine necessity of stop advice
02/10/2011 12:42:00,t10 determine necessity to stop indication
02/10/2011 12:47:00,t04 determine confirmation of receipt
02/10/2011 12:48:00,t04 determine confirmation of receipt
02/10/2011 12:52:00,t04 determine confirmation of receipt
02/10/2011 13:00:00,t04 determine confirmation of receipt
02/10/2011 13:06:00,confirmation of receipt
02/10/2011 13:06:00,t02 check confirmation of receipt
02/10/2011 13:07:00,t04 determine confirmation of receipt
02/10/2011 13:07:00,t05 print and send confirmation of receipt
02/10/2011 14:13:00,confirmation of receipt
02/10/2011 14:13:00,t02 check confirmation of receipt
02/10/2011 14:14:00,t06 determine necessity of stop advice
02/10/2011 14:15:00,t10 determine necessity to stop indication
02/10/2011 14:18:00,t05 print and send confirmation of receipt
02/10/2011 15:40:00,t06 determine necessity of stop advice
02/10/2011 16:04:00,t10 determine necessity to stop indication
02/10/2011 16:19:00,confirmation of receipt
02/10/2011 16:19:00,t02 check confirmation of receipt
02/10/2011 16:20:00,t04 determine confirmation of receipt
02/10/2011 16:20:00,t05 print and send confirmation of receipt
02/11/2011 09:38:00,t05 print and send confirmation of receipt
02/11/2011 09:49:00,t04 determine confirmation of receipt
02/11/2011 10:06:00,t05 print and send confirmation of receipt
02/11/2011 10:07:00,t05 print and send confirmation of receipt
02/11/2011 10:09:00,t05 print and send confirmation of receipt
02/11/2011 10:12:00,t05 print and send confirmation of receipt
02/11/2011 10:30:00,confirmation of receipt
02/11/2011 10:30:00,t02 check confirmation of receipt
02/11/2011 10:31:00,t04 determine confirmation of receipt
02/11/2011 10:32:00,t05 print and send confirmation of receipt
02/11/2011 10:33:00,t06 determine necessity of stop advice
02/11/2011 10:33:00,t10 determine necessity to stop indication
02/11/2011 12:03:00,t10 determine necessity to stop indication
02/11/2011 12:29:00,t06 determine necessity of stop advice
02/11/2011 12:29:00,t10 determine necessity to stop indication
02/11/2011 15:32:00,t06 determine necessity of stop advice
02/11/2011 15:34:00,t10 determine necessity to stop indication
02/11/2011 15:44:00,confirmation of receipt
02/11/2011 15:45:00,t06 determine necessity of stop advice
02/11/2011 15:45:00,t10 determine necessity to stop indication
02/11/2011 16:09:00,confirmation of receipt
02/11/2011 16:13:00,t02 check confirmation of receipt
02/11/2011 16:16:00,t04 determine confirmation of receipt
02/11/2011 16:16:00,t05 print and send confirmation of receipt
02/11/2011 16:17:00,t02 check confirmation of receipt
02/14/2011 09:29:00,confirmation of receipt
02/14/2011 09:29:00,t02 check confirmation of receipt
02/14/2011 09:30:00,t04 determine confirmation of receipt
02/14/2011 09:30:00,t05 print and send confirmation of receipt
02/14/2011 09:30:00,t06 determine necessity of stop advice
02/14/2011 09:30:00,t10 determine necessity to stop indication
02/14/2011 09:39:00,confirmation of receipt
02/14/2011 09:40:00,t02 check confirmation of receipt
02/14/2011 09:40:00,t06 determine necessity of stop advice
02/14/2011 09:40:00,t10 determine necessity to stop indication
02/14/2011 09:57:00,t11 create document x request unlicensed
02/14/2011 10:17:00,t12 check document x request unlicensed
02/14/2011 10:49:00,confirmation of receipt
02/14/2011 10:50:00,t06 determine necessity of stop advice
02/14/2011 10:50:00,t02 check confirmation of receipt
02/14/2011 10:51:00,t10 determine necessity to stop indication
02/14/2011 12:58:00,t04 determine confirmation of receipt
02/14/2011 13:01:00,t04 determine confirmation of receipt
02/14/2011 13:01:00,confirmation of receipt
02/14/2011 13:02:00,t02 check confirmation of receipt
02/14/2011 13:02:00,t06 determine necessity of stop advice
02/14/2011 13:02:00,t10 determine necessity to stop indication
02/14/2011 13:03:00,t14 determine document x request unlicensed
02/14/2011 13:10:00,t04 determine confirmation of receipt
02/14/2011 13:19:00,t04 determine confirmation of receipt
02/14/2011 13:59:00,confirmation of receipt
02/14/2011 13:59:00,t02 check confirmation of receipt
02/14/2011 14:00:00,t06 determine necessity of stop advice
02/14/2011 14:00:00,t10 determine necessity to stop indication
02/14/2011 15:32:00,t06 determine necessity of stop advice
02/14/2011 15:35:00,t10 determine necessity to stop indication
02/14/2011 16:18:00,confirmation of receipt
02/14/2011 16:46:00,confirmation of receipt
02/14/2011 16:46:00,t02 check confirmation of receipt
02/14/2011 16:47:00,t06 determine necessity of stop advice
02/14/2011 16:47:00,t10 determine necessity to stop indication
02/14/2011 17:20:00,confirmation of receipt
02/14/2011 17:21:00,t06 determine necessity of stop advice
02/14/2011 17:21:00,t10 determine necessity to stop indication
